step,time_s,uav,x_m,y_m,z_m,goal_x_m,goal_y_m,goal_z_m
46,11.5,1,-0.6355236768722534,-1.3540613651275635,5.611978530883789,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
46,11.5,2,-0.5291059017181396,0.5833570957183838,6.943615913391113,-1.7820264101028442,-6.079254150390625,4.519034385681152
46,11.5,3,2.2093827724456787,-3.4153010845184326,6.237546443939209,5.719174861907959,-4.171810626983643,4.364777088165283
46,11.5,4,4.4147257804870605,2.8100082874298096,6.292203426361084,5.001323223114014,3.716939926147461,4.222613334655762
46,11.5,5,-2.0394370555877686,-1.7939574718475342,6.95494270324707,-2.395526647567749,6.9749226570129395,4.659604072570801
47,11.75,1,-0.9688760042190552,-1.3236064910888672,5.660680770874023,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
47,11.75,2,-0.6011978983879089,0.448503315448761,6.918109893798828,-1.7820264101028442,-6.079254150390625,4.519034385681152
47,11.75,3,2.4353930950164795,-3.5370097160339355,6.170830249786377,5.719174861907959,-4.171810626983643,4.364777088165283
47,11.75,4,4.481607913970947,2.9354560375213623,6.34052848815918,5.001323223114014,3.716939926147461,4.222613334655762
47,11.75,5,-2.2140865325927734,-1.67632257938385,6.936390399932861,-2.395526647567749,6.9749226570129395,4.659604072570801
48,12.0,1,-1.250103235244751,-1.2789937257766724,5.730459690093994,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
48,12.0,2,-0.7270352840423584,0.26285338401794434,6.933985710144043,-1.7820264101028442,-6.079254150390625,4.519034385681152
48,12.0,3,2.6784512996673584,-3.636676073074341,6.159125804901123,5.719174861907959,-4.171810626983643,4.364777088165283
48,12.0,4,4.541903972625732,3.0535519123077393,6.237632751464844,5.001323223114014,3.716939926147461,4.222613334655762
48,12.0,5,-2.345395565032959,-1.4275768995285034,6.953086853027344,-2.395526647567749,6.9749226570129395,4.659604072570801
49,12.25,1,-1.411936640739441,-1.1984384059906006,5.682001113891602,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
49,12.25,2,-0.8890576958656311,-0.038591861724853516,6.837043285369873,-1.7820264101028442,-6.079254150390625,4.519034385681152
49,12.25,3,2.9103658199310303,-3.73140549659729,6.029184341430664,5.719174861907959,-4.171810626983643,4.364777088165283
49,12.25,4,4.605684280395508,3.1958999633789062,6.23507022857666,5.001323223114014,3.716939926147461,4.222613334655762
49,12.25,5,-2.6073107719421387,-1.2946265935897827,6.9896087646484375,-2.395526647567749,6.9749226570129395,4.659604072570801
50,12.5,1,-1.4848309755325317,-1.1954206228256226,5.64725923538208,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
50,12.5,2,-0.9237532615661621,-0.1933920681476593,6.861454963684082,-1.7820264101028442,-6.079254150390625,4.519034385681152
50,12.5,3,3.1464223861694336,-3.80607533454895,5.872293949127197,5.719174861907959,-4.171810626983643,4.364777088165283
50,12.5,4,4.660342216491699,3.336801052093506,6.1038618087768555,5.001323223114014,3.716939926147461,4.222613334655762
50,12.5,5,-2.771374464035034,-1.073909044265747,6.933426856994629,-2.395526647567749,6.9749226570129395,4.659604072570801
51,12.75,1,-1.6717438697814941,-1.11775803565979,5.667288303375244,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
51,12.75,2,-1.0034215450286865,-0.3814754784107208,6.914697170257568,-1.7820264101028442,-6.079254150390625,4.519034385681152
51,12.75,3,3.3946967124938965,-3.872304916381836,5.730438709259033,5.719174861907959,-4.171810626983643,4.364777088165283
51,12.75,4,4.746926307678223,3.5179176330566406,6.050098896026611,5.001323223114014,3.716939926147461,4.222613334655762
51,12.75,5,-2.804624319076538,-0.7649363279342651,6.878349781036377,-2.395526647567749,6.9749226570129395,4.659604072570801
52,13.0,1,-1.9806081056594849,-1.034847378730774,5.699274063110352,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
52,13.0,2,-1.0260961055755615,-0.5786575675010681,6.968111991882324,-1.7820264101028442,-6.079254150390625,4.519034385681152
52,13.0,3,3.6455438137054443,-3.9171645641326904,5.583158016204834,5.719174861907959,-4.171810626983643,4.364777088165283
52,13.0,4,4.811512470245361,3.6320512294769287,5.8636274337768555,5.001323223114014,3.716939926147461,4.222613334655762
52,13.0,5,-2.915860176086426,-0.4578266441822052,6.814546585083008,-2.395526647567749,6.9749226570129395,4.659604072570801
53,13.25,1,-2.1590182781219482,-0.9823655486106873,5.683765411376953,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
53,13.25,2,-1.15897536277771,-0.839201807975769,6.906962871551514,-1.7820264101028442,-6.079254150390625,4.519034385681152
53,13.25,3,3.902608871459961,-3.931705951690674,5.4416680335998535,5.719174861907959,-4.171810626983643,4.364777088165283
53,13.25,4,4.910534858703613,3.8380210399627686,5.7471747398376465,5.001323223114014,3.716939926147461,4.222613334655762
53,13.25,5,-2.896641969680786,-0.09155476093292236,6.7599358558654785,-2.395526647567749,6.9749226570129395,4.659604072570801
54,13.5,1,-2.237438917160034,-0.9441694617271423,5.681453704833984,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
54,13.5,2,-1.262197494506836,-1.1089664697647095,6.889330863952637,-1.7820264101028442,-6.079254150390625,4.519034385681152
54,13.5,3,4.134720802307129,-3.96964955329895,5.312042236328125,5.719174861907959,-4.171810626983643,4.364777088165283
54,13.5,4,4.9267578125,3.904705286026001,5.518918991088867,5.001323223114014,3.716939926147461,4.222613334655762
54,13.5,5,-2.8946945667266846,0.2615494430065155,6.719627857208252,-2.395526647567749,6.9749226570129395,4.659604072570801
55,13.75,1,-2.418788433074951,-0.8622578382492065,5.659027576446533,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
55,13.75,2,-1.3863664865493774,-1.396843671798706,6.7891926765441895,-1.7820264101028442,-6.079254150390625,4.519034385681152
55,13.75,3,4.388406276702881,-4.017294883728027,5.173945903778076,5.719174861907959,-4.171810626983643,4.364777088165283
55,13.75,4,5.009624481201172,4.040864944458008,5.330165863037109,5.001323223114014,3.716939926147461,4.222613334655762
55,13.75,5,-2.8707995414733887,0.6023121476173401,6.667888641357422,-2.395526647567749,6.9749226570129395,4.659604072570801
56,14.0,1,-2.7038323879241943,-0.7678752541542053,5.643062591552734,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
56,14.0,2,-1.4870576858520508,-1.665948510169983,6.703405857086182,-1.7820264101028442,-6.079254150390625,4.519034385681152
56,14.0,3,4.663043022155762,-4.039962291717529,5.04525899887085,5.719174861907959,-4.171810626983643,4.364777088165283
56,14.0,4,5.037498474121094,4.072042465209961,5.072259902954102,5.001323223114014,3.716939926147461,4.222613334655762
56,14.0,5,-2.82277250289917,0.9621556997299194,6.623535633087158,-2.395526647567749,6.9749226570129395,4.659604072570801
57,14.25,1,-3.0291428565979004,-0.6720360517501831,5.607133865356445,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
57,14.25,2,-1.554730772972107,-1.9312838315963745,6.59828519821167,-1.7820264101028442,-6.079254150390625,4.519034385681152
57,14.25,3,4.959508895874023,-4.062281608581543,4.89145040512085,5.719174861907959,-4.171810626983643,4.364777088165283
57,14.25,4,5.102858543395996,4.1005659103393555,4.797817707061768,5.001323223114014,3.716939926147461,4.222613334655762
57,14.25,5,-2.799529552459717,1.2001265287399292,6.658429145812988,-2.395526647567749,6.9749226570129395,4.659604072570801
58,14.5,1,-3.3324060440063477,-0.5786405205726624,5.605673313140869,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
58,14.5,2,-1.6169027090072632,-2.1750051975250244,6.544377326965332,-1.7820264101028442,-6.079254150390625,4.519034385681152
58,14.5,3,5.273677825927734,-4.094386100769043,4.754647731781006,5.719174861907959,-4.171810626983643,4.364777088165283
58,14.5,4,5.150343894958496,4.087454795837402,4.565324306488037,5.001323223114014,3.716939926147461,4.222613334655762
58,14.5,5,-2.75309419631958,1.4658523797988892,6.663440704345703,-2.395526647567749,6.9749226570129395,4.659604072570801
59,14.75,1,-3.6506152153015137,-0.5148901343345642,5.616296768188477,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
59,14.75,2,-1.6659783124923706,-2.4640817642211914,6.475543975830078,-1.7820264101028442,-6.079254150390625,4.519034385681152
59,14.75,3,5.560694694519043,-4.155762195587158,4.602370738983154,5.719174861907959,-4.171810626983643,4.364777088165283
59,14.75,4,5.169931888580322,4.108152389526367,4.405188083648682,5.001323223114014,3.716939926147461,4.222613334655762
59,14.75,5,-2.7369158267974854,1.629454493522644,6.72948694229126,-2.395526647567749,6.9749226570129395,4.659604072570801
60,15.0,1,-3.973968982696533,-0.4519802927970886,5.62378454208374,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
60,15.0,2,-1.7385340929031372,-2.732110023498535,6.417888164520264,-1.7820264101028442,-6.079254150390625,4.519034385681152
60,15.0,3,5.800472259521484,-4.176476001739502,4.3861083984375,5.719174861907959,-4.171810626983643,4.364777088165283
60,15.0,4,5.1455817222595215,4.094023704528809,4.338000297546387,5.001323223114014,3.716939926147461,4.222613334655762
60,15.0,5,-2.7236719131469727,1.8675363063812256,6.746844291687012,-2.395526647567749,6.9749226570129395,4.659604072570801
61,15.25,1,-4.2965989112854,-0.408034086227417,5.629705429077148,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
61,15.25,2,-1.7791279554367065,-3.026918888092041,6.331028938293457,-1.7820264101028442,-6.079254150390625,4.519034385681152
61,15.25,3,5.914762020111084,-4.156445503234863,4.298187732696533,5.719174861907959,-4.171810626983643,4.364777088165283
61,15.25,4,5.146306991577148,4.122974872589111,4.330831527709961,5.001323223114014,3.716939926147461,4.222613334655762
61,15.25,5,-2.7265465259552,2.0117712020874023,6.830242156982422,-2.395526647567749,6.9749226570129395,4.659604072570801
62,15.5,1,-4.6353607177734375,-0.3435499966144562,5.631882190704346,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
62,15.5,2,-1.830414891242981,-3.3012611865997314,6.232086658477783,-1.7820264101028442,-6.079254150390625,4.519034385681152
62,15.5,3,5.88651704788208,-4.187248706817627,4.32835054397583,5.719174861907959,-4.171810626983643,4.364777088165283
62,15.5,4,5.103221893310547,4.107870578765869,4.329864025115967,5.001323223114014,3.716939926147461,4.222613334655762
62,15.5,5,-2.7379064559936523,2.2632060050964355,6.839738845825195,-2.395526647567749,6.9749226570129395,4.659604072570801
63,15.75,1,-4.9853925704956055,-0.2728114426136017,5.583076000213623,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
63,15.75,2,-1.8864600658416748,-3.561417579650879,6.13802433013916,-1.7820264101028442,-6.079254150390625,4.519034385681152
63,15.75,3,5.720510005950928,-4.1247148513793945,4.496798038482666,5.719174861907959,-4.171810626983643,4.364777088165283
63,15.75,4,5.09805154800415,4.169556140899658,4.338090896606445,5.001323223114014,3.716939926147461,4.222613334655762
63,15.75,5,-2.7799019813537598,2.448322296142578,6.952268600463867,-2.395526647567749,6.9749226570129395,4.659604072570801
64,16.0,1,-5.335026264190674,-0.2299738973379135,5.5252461433410645,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
64,16.0,2,-1.9341471195220947,-3.8368914127349854,6.049916744232178,-1.7820264101028442,-6.079254150390625,4.519034385681152
64,16.0,3,5.666810512542725,-4.20438289642334,4.552551746368408,5.719174861907959,-4.171810626983643,4.364777088165283
64,16.0,4,5.066185474395752,4.121623992919922,4.36481237411499,5.001323223114014,3.716939926147461,4.222613334655762
64,16.0,5,-2.8000690937042236,2.7175607681274414,6.967868328094482,-2.395526647567749,6.9749226570129395,4.659604072570801
65,16.25,1,-5.65855073928833,-0.19687476754188538,5.45844841003418,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
65,16.25,2,-1.9462252855300903,-4.115787982940674,5.957588195800781,-1.7820264101028442,-6.079254150390625,4.519034385681152
65,16.25,3,5.761342525482178,-4.164963245391846,4.488500118255615,5.719174861907959,-4.171810626983643,4.364777088165283
65,16.25,4,5.111995220184326,4.165235996246338,4.358893394470215,5.001323223114014,3.716939926147461,4.222613334655762
65,16.25,5,-2.8219783306121826,2.920560121536255,7.106376647949219,-2.395526647567749,6.9749226570129395,4.659604072570801
66,16.5,1,-5.977928638458252,-0.1913572996854782,5.392160892486572,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
66,16.5,2,-1.9498838186264038,-4.411855697631836,5.874105453491211,-1.7820264101028442,-6.079254150390625,4.519034385681152
66,16.5,3,5.73170280456543,-4.215438365936279,4.318589687347412,5.719174861907959,-4.171810626983643,4.364777088165283
66,16.5,4,5.091676235198975,4.074734687805176,4.390493869781494,5.001323223114014,3.716939926147461,4.222613334655762
66,16.5,5,-2.8006412982940674,3.1953794956207275,7.139026165008545,-2.395526647567749,6.9749226570129395,4.659604072570801
67,16.75,1,-6.2936859130859375,-0.16423864662647247,5.27455472946167,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
67,16.75,2,-1.947485089302063,-4.686196327209473,5.74285888671875,-1.7820264101028442,-6.079254150390625,4.519034385681152
67,16.75,3,5.628693103790283,-4.124478340148926,4.241131782531738,5.719174861907959,-4.171810626983643,4.364777088165283
67,16.75,4,5.1297173500061035,4.125668525695801,4.330613613128662,5.001323223114014,3.716939926147461,4.222613334655762
67,16.75,5,-2.797438144683838,3.4674837589263916,7.19386625289917,-2.395526647567749,6.9749226570129395,4.659604072570801
68,17.0,1,-6.597737789154053,-0.14572927355766296,5.106611728668213,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
68,17.0,2,-1.9357415437698364,-4.958550453186035,5.567379474639893,-1.7820264101028442,-6.079254150390625,4.519034385681152
68,17.0,3,5.654736518859863,-4.1581268310546875,4.259680271148682,5.719174861907959,-4.171810626983643,4.364777088165283
68,17.0,4,5.098208427429199,4.057890892028809,4.318552494049072,5.001323223114014,3.716939926147461,4.222613334655762
68,17.0,5,-2.7597756385803223,3.771535634994507,7.094712734222412,-2.395526647567749,6.9749226570129395,4.659604072570801
69,17.25,1,-6.922111511230469,-0.13222502171993256,4.903839111328125,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
69,17.25,2,-1.9443848133087158,-5.225738525390625,5.3641357421875,-1.7820264101028442,-6.079254150390625,4.519034385681152
69,17.25,3,5.7783684730529785,-4.216273307800293,4.383106231689453,5.719174861907959,-4.171810626983643,4.364777088165283
69,17.25,4,5.1062798500061035,4.116527557373047,4.282146453857422,5.001323223114014,3.716939926147461,4.222613334655762
69,17.25,5,-2.77132511138916,4.076424598693848,7.083822250366211,-2.395526647567749,6.9749226570129395,4.659604072570801
70,17.5,1,-7.207518100738525,-0.12586230039596558,4.684289932250977,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
70,17.5,2,-1.914734125137329,-5.485045433044434,5.168432712554932,-1.7820264101028442,-6.079254150390625,4.519034385681152
70,17.5,3,5.79914665222168,-4.145809173583984,4.3947014808654785,5.719174861907959,-4.171810626983643,4.364777088165283
70,17.5,4,5.080482482910156,4.053774833679199,4.31423282623291,5.001323223114014,3.716939926147461,4.222613334655762
70,17.5,5,-2.7392361164093018,4.3803815841674805,6.980026721954346,-2.395526647567749,6.9749226570129395,4.659604072570801
71,17.75,1,-7.369832992553711,-0.1569257229566574,4.403438568115234,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
71,17.75,2,-1.8893654346466064,-5.762279510498047,4.963672637939453,-1.7820264101028442,-6.079254150390625,4.519034385681152
71,17.75,3,5.693016529083252,-4.227076053619385,4.329023361206055,5.719174861907959,-4.171810626983643,4.364777088165283
71,17.75,4,5.118783950805664,4.089291095733643,4.295016288757324,5.001323223114014,3.716939926147461,4.222613334655762
71,17.75,5,-2.7437424659729004,4.651407241821289,7.001612186431885,-2.395526647567749,6.9749226570129395,4.659604072570801
72,18.0,1,-7.404010772705078,-0.12258273363113403,4.245447158813477,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
72,18.0,2,-1.825171947479248,-6.018080234527588,4.7325921058654785,-1.7820264101028442,-6.079254150390625,4.519034385681152
72,18.0,3,5.715023517608643,-4.18440055847168,4.386205196380615,5.719174861907959,-4.171810626983643,4.364777088165283
72,18.0,4,5.082637310028076,4.003908634185791,4.306441307067871,5.001323223114014,3.716939926147461,4.222613334655762
72,18.0,5,-2.7175838947296143,4.913655757904053,6.896057605743408,-2.395526647567749,6.9749226570129395,4.659604072570801
73,18.25,1,-7.3339338302612305,-0.13683165609836578,4.216500759124756,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
73,18.25,2,-1.7765929698944092,-6.158985614776611,4.46843147277832,-1.7820264101028442,-6.079254150390625,4.519034385681152
73,18.25,3,5.758738994598389,-3.999969959259033,4.322432041168213,5.719174861907959,-4.171810626983643,4.364777088165283
73,18.25,4,5.10289192199707,4.060281276702881,4.281085014343262,5.001323223114014,3.716939926147461,4.222613334655762
73,18.25,5,-2.7494277954101562,5.1838812828063965,6.919548034667969,-2.395526647567749,6.9749226570129395,4.659604072570801
74,18.5,1,-7.259158134460449,-0.12807659804821014,4.291520118713379,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
74,18.5,2,-1.8394551277160645,-6.174600124359131,4.308237075805664,-1.7820264101028442,-6.079254150390625,4.519034385681152
74,18.5,3,5.674712181091309,-3.9402482509613037,4.362624645233154,5.719174861907959,-4.171810626983643,4.364777088165283
74,18.5,4,5.052675247192383,3.993877649307251,4.285756587982178,5.001323223114014,3.716939926147461,4.222613334655762
74,18.5,5,-2.7523036003112793,5.441221714019775,6.81259822845459,-2.395526647567749,6.9749226570129395,4.659604072570801
75,18.75,1,-7.25269079208374,-0.10136470943689346,4.506184101104736,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
75,18.75,2,-1.7556660175323486,-6.0418219566345215,4.287687301635742,-1.7820264101028442,-6.079254150390625,4.519034385681152
75,18.75,3,5.7373366355896,-3.9821338653564453,4.458157539367676,5.719174861907959,-4.171810626983643,4.364777088165283
75,18.75,4,5.117710113525391,4.07586669921875,4.280655860900879,5.001323223114014,3.716939926147461,4.222613334655762
75,18.75,5,-2.7694272994995117,5.715635299682617,6.844282627105713,-2.395526647567749,6.9749226570129395,4.659604072570801
76,19.0,1,-7.163741111755371,-0.21049243211746216,4.828245639801025,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
76,19.0,2,-1.7904072999954224,-6.0448832511901855,4.380565643310547,-1.7820264101028442,-6.079254150390625,4.519034385681152
76,19.0,3,5.681430816650391,-4.1598591804504395,4.417118549346924,5.719174861907959,-4.171810626983643,4.364777088165283
76,19.0,4,5.0787577629089355,4.0220160484313965,4.295239448547363,5.001323223114014,3.716939926147461,4.222613334655762
76,19.0,5,-2.7167809009552,5.962893962860107,6.7393951416015625,-2.395526647567749,6.9749226570129395,4.659604072570801
77,19.25,1,-7.202055931091309,-0.20168045163154602,5.02523136138916,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
77,19.25,2,-1.782692313194275,-6.157008647918701,4.598368167877197,-1.7820264101028442,-6.079254150390625,4.519034385681152
77,19.25,3,5.748260498046875,-4.257069110870361,4.251003742218018,5.719174861907959,-4.171810626983643,4.364777088165283
77,19.25,4,5.12550163269043,4.0861053466796875,4.274796485900879,5.001323223114014,3.716939926147461,4.222613334655762
77,19.25,5,-2.6825547218322754,6.218454837799072,6.592869281768799,-2.395526647567749,6.9749226570129395,4.659604072570801
78,19.5,1,-7.263371467590332,-0.11857762932777405,5.086811542510986,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
78,19.5,2,-1.7935465574264526,-6.153484344482422,4.680765628814697,-1.7820264101028442,-6.079254150390625,4.519034385681152
78,19.5,3,5.703589916229248,-4.238629341125488,4.199483871459961,5.719174861907959,-4.171810626983643,4.364777088165283
78,19.5,4,5.096527576446533,4.015844345092773,4.287209987640381,5.001323223114014,3.716939926147461,4.222613334655762
78,19.5,5,-2.613309383392334,6.430416584014893,6.369315147399902,-2.395526647567749,6.9749226570129395,4.659604072570801
79,19.75,1,-7.263486385345459,-0.1319194883108139,5.015779495239258,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
79,19.75,2,-1.7791686058044434,-6.029407501220703,4.630550861358643,-1.7820264101028442,-6.079254150390625,4.519034385681152
79,19.75,3,5.730198860168457,-4.099637031555176,4.26535177230835,5.719174861907959,-4.171810626983643,4.364777088165283
79,19.75,4,5.129289627075195,4.066135883331299,4.2606024742126465,5.001323223114014,3.716939926147461,4.222613334655762
79,19.75,5,-2.5590505599975586,6.6148200035095215,6.113142490386963,-2.395526647567749,6.9749226570129395,4.659604072570801
80,20.0,1,-7.246674537658691,-0.15652599930763245,4.825867176055908,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
80,20.0,2,-1.7713068723678589,-6.04593563079834,4.461455345153809,-1.7820264101028442,-6.079254150390625,4.519034385681152
80,20.0,3,5.693098068237305,-4.101249694824219,4.462338924407959,5.719174861907959,-4.171810626983643,4.364777088165283
80,20.0,4,5.099408149719238,3.9831857681274414,4.286623001098633,5.001323223114014,3.716939926147461,4.222613334655762
80,20.0,5,-2.4820773601531982,6.705092906951904,5.8110198974609375,-2.395526647567749,6.9749226570129395,4.659604072570801
81,20.25,1,-7.225791931152344,-0.13315242528915405,4.5096306800842285,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
81,20.25,2,-1.8395895957946777,-6.187993049621582,4.4142022132873535,-1.7820264101028442,-6.079254150390625,4.519034385681152
81,20.25,3,5.781896591186523,-4.228391647338867,4.531168460845947,5.719174861907959,-4.171810626983643,4.364777088165283
81,20.25,4,5.139115333557129,4.0247063636779785,4.250786781311035,5.001323223114014,3.716939926147461,4.222613334655762
81,20.25,5,-2.4254541397094727,6.782583713531494,5.50273323059082,-2.395526647567749,6.9749226570129395,4.659604072570801
82,20.5,1,-7.28607177734375,-0.14379772543907166,4.296082973480225,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
82,20.5,2,-1.7966364622116089,-6.213088512420654,4.469637870788574,-1.7820264101028442,-6.079254150390625,4.519034385681152
82,20.5,3,5.731931209564209,-4.238571643829346,4.452686786651611,5.719174861907959,-4.171810626983643,4.364777088165283
82,20.5,4,5.083280563354492,3.9486448764801025,4.254575729370117,5.001323223114014,3.716939926147461,4.222613334655762
82,20.5,5,-2.4088871479034424,6.8493971824646,5.172497272491455,-2.395526647567749,6.9749226570129395,4.659604072570801
